AUC,ACC,Recall,Precision,F1_score,classification_method,hyper_parameters,classification_time,experiment_time,data,model,seed,max_epoch_num,device
0.393939393939394,0.5,0.8181818181818182,0.5294117647058824,0.6428571428571428,Random Forest,"{'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 3, 'n_estimators': 100}",80.39075970649719,107.27779364585876,marker_WT2D.txt,ae,42,2000,cpu
0.2373737373737373,0.55,1.0,0.55,0.7096774193548387,MLP,"{'alpha': 0.03125, 'hidden_layer_sizes': (64, 64)}",16.32258629798889,95.77955174446106,marker_WT2D.txt,vae,42,2000,cpu
0.5,0.55,1.0,0.55,0.7096774193548387,SVM,"{'C': 0.03125, 'gamma': 0.00048828125, 'kernel': 'rbf'}",0.3876271247863769,95.77955174446106,marker_WT2D.txt,vae,42,2000,cpu
0.5,0.55,1.0,0.55,0.7096774193548387,Random Forest,"{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",78.62958002090454,95.77955174446106,marker_WT2D.txt,vae,42,2000,cpu
0.6262626262626263,0.6,0.6363636363636364,0.6363636363636364,0.6363636363636364,MLP,"{'alpha': 3.0517578125e-05, 'hidden_layer_sizes': (64, 64)}",25.62407851219177,120.2309079170227,marker_WT2D.txt,pca,42,2000,cpu
0.5454545454545454,0.55,0.4545454545454545,0.625,0.5263157894736842,SVM,"{'C': 8, 'gamma': 0.0001220703125, 'kernel': 'rbf'}",12.671257972717283,120.2309079170227,marker_WT2D.txt,pca,42,2000,cpu
0.4797979797979798,0.4,0.3636363636363636,0.4444444444444444,0.3999999999999999,Random Forest,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",81.42866826057434,120.2309079170227,marker_WT2D.txt,pca,42,2000,cpu
0.4747474747474747,0.45,0.4545454545454545,0.5,0.4761904761904761,MLP,"{'alpha': 0.00048828125, 'hidden_layer_sizes': (128, 128)}",38.44853854179382,126.87714290618896,marker_WT2D.txt,rp,42,2000,cpu
0.303030303030303,0.55,1.0,0.55,0.7096774193548387,SVM,"{'C': 0.03125, 'gamma': 0.00048828125, 'kernel': 'rbf'}",0.6254932880401611,126.87714290618896,marker_WT2D.txt,rp,42,2000,cpu
0.7373737373737373,0.65,0.9090909090909092,0.625,0.7407407407407406,Random Forest,"{'criterion': 'gini', 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 700}",86.93450284004211,126.87714290618896,marker_WT2D.txt,rp,42,2000,cpu
